line_id,subgroup_start_ts,xbar,range,ucl_xbar,lcl_xbar,centerline_xbar,out_of_control
LINE-B,2026-08-07T16:00:00,50.2685,0.5056,50.4835,50.0983,50.2909,0
LINE-B,2026-08-07T17:20:00,50.2137,0.4701,50.4835,50.0983,50.2909,0
LINE-B,2026-08-07T18:40:00,50.1746,0.3876,50.4835,50.0983,50.2909,0
LINE-B,2026-08-07T19:20:00,50.2622,0.4095,50.4835,50.0983,50.2909,0
LINE-B,2026-08-07T20:40:00,50.2264,0.4414,50.4835,50.0983,50.2909,0
LINE-B,2026-08-07T22:00:00,50.168,0.4171,50.4835,50.0983,50.2909,0
LINE-B,2026-08-07T22:40:00,50.2979,0.4034,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T00:00:00,50.2358,0.4544,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T01:20:00,50.197,0.4801,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T02:00:00,50.2723,0.3972,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T03:20:00,50.2678,0.3991,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T04:40:00,50.2248,0.4278,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T05:20:00,50.2841,0.4535,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T06:40:00,50.286,0.3935,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T08:00:00,50.233,0.393,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T08:40:00,50.3117,0.4264,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T10:00:00,50.305,0.5033,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T11:20:00,50.2184,0.4433,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T12:00:00,50.3405,0.4583,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T13:20:00,50.2946,0.5037,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T14:40:00,50.2336,0.4212,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T15:20:00,50.3242,0.491,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T16:40:00,50.2929,0.4992,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T18:00:00,50.2603,0.4919,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T18:40:00,50.29,0.4546,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T20:00:00,50.2955,0.411,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T21:20:00,50.2809,0.5536,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T22:00:00,50.3662,0.5744,50.4835,50.0983,50.2909,0
LINE-B,2026-08-08T23:20:00,50.3116,0.4061,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T00:40:00,50.2481,0.5494,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T01:20:00,50.3561,0.4053,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T02:40:00,50.3147,0.4353,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T04:00:00,50.2741,0.4326,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T04:40:00,50.3326,0.4659,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T06:00:00,50.2883,0.5208,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T07:20:00,50.237,0.4147,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T08:00:00,50.3827,0.4871,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T09:20:00,50.3569,0.4246,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T10:40:00,50.2813,0.4332,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T11:20:00,50.3528,0.4517,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T12:40:00,50.3304,0.4617,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T14:00:00,50.2975,0.4381,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T14:40:00,50.3567,0.4863,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T16:00:00,50.3044,0.4741,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T17:20:00,50.2916,0.4354,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T18:00:00,50.4076,0.4784,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T19:20:00,50.3675,0.5253,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T20:40:00,50.2967,0.4375,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T21:20:00,50.2654,0.5102,50.4835,50.0983,50.2909,0
LINE-B,2026-08-09T22:40:00,50.1439,0.2861,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T00:00:00,50.1467,0.3863,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T00:40:00,50.1433,0.257,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T02:00:00,50.1403,0.25,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T03:20:00,50.2024,0.3407,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T04:00:00,50.1742,0.3666,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T05:20:00,50.101,0.3132,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T06:40:00,50.1912,0.2233,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T07:20:00,50.1571,0.3077,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T08:40:00,50.1885,0.3151,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T10:00:00,50.2016,0.3498,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T10:40:00,50.2293,0.3292,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T12:00:00,50.1605,0.3397,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T13:20:00,50.1928,0.3737,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T14:00:00,50.2387,0.3317,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T15:20:00,50.1656,0.3292,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T16:40:00,50.2383,0.2865,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T17:20:00,50.1919,0.3373,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T18:40:00,50.1566,0.2892,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T20:00:00,50.2526,0.2978,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T20:40:00,50.2217,0.415,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T22:00:00,50.1654,0.2758,50.4835,50.0983,50.2909,0
LINE-B,2026-08-10T23:20:00,50.2146,0.2991,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T00:00:00,50.2023,0.3903,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T01:20:00,50.1806,0.2995,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T02:40:00,50.2255,0.2941,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T03:20:00,50.2163,0.3058,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T04:40:00,50.2251,0.2517,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T06:00:00,50.2493,0.3359,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T06:40:00,50.216,0.3431,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T08:00:00,50.2083,0.4847,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T09:20:00,50.2967,0.2526,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T10:00:00,50.2145,0.323,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T11:20:00,50.2219,0.2818,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T12:40:00,50.2541,0.3755,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T13:20:00,50.2476,0.3374,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T14:40:00,50.2342,0.3513,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T16:00:00,50.2671,0.4657,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T16:40:00,50.2155,0.202,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T18:00:00,50.1834,0.3905,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T19:20:00,50.3144,0.2609,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T20:00:00,50.2493,0.261,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T21:20:00,50.21,0.2384,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T22:40:00,50.282,0.3152,50.4835,50.0983,50.2909,0
LINE-B,2026-08-11T23:20:00,50.2838,0.3045,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T00:40:00,50.263,0.3522,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T02:00:00,50.3049,0.4431,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T02:40:00,50.2782,0.3515,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T04:00:00,50.2698,0.3164,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T05:20:00,50.3433,0.2549,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T06:00:00,50.2642,0.3323,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T07:20:00,50.2367,0.3373,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T08:40:00,50.3013,0.2388,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T09:20:00,50.2991,0.341,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T10:40:00,50.2885,0.2313,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T12:00:00,50.2915,0.2882,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T12:40:00,50.2723,0.3669,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T14:00:00,50.2351,0.3091,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T15:20:00,50.3337,0.2726,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T16:00:00,50.3429,0.2287,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T17:20:00,50.2904,0.2087,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T18:40:00,50.3295,0.3888,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T19:20:00,50.2812,0.2937,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T20:40:00,50.2584,0.343,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T22:00:00,50.3358,0.2998,50.4835,50.0983,50.2909,0
LINE-B,2026-08-12T22:40:00,50.3005,0.2325,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T00:00:00,50.3056,0.292,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T01:20:00,50.3364,0.401,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T02:00:00,50.3318,0.3702,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T03:20:00,50.3043,0.3205,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T04:40:00,50.334,0.3287,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T05:20:00,50.3327,0.2693,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T06:40:00,50.3179,0.3188,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T08:00:00,50.3852,0.3415,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T08:40:00,50.3609,0.3292,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T10:00:00,50.3278,0.3453,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T11:20:00,50.3483,0.2212,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T12:00:00,50.3398,0.309,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T13:20:00,50.279,0.2905,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T14:40:00,50.367,0.2701,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T15:20:00,50.3469,0.4536,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T16:40:00,50.3286,0.3265,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T18:00:00,50.4013,0.3146,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T18:40:00,50.3235,0.2872,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T20:00:00,50.3313,0.2656,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T21:20:00,50.387,0.255,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T22:00:00,50.4173,0.4377,50.4835,50.0983,50.2909,0
LINE-B,2026-08-13T23:20:00,50.3198,0.2705,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T00:40:00,50.3839,0.349,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T01:20:00,50.3958,0.2909,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T02:40:00,50.3061,0.4027,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T04:00:00,50.3911,0.2035,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T04:40:00,50.3832,0.2424,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T06:00:00,50.3442,0.3658,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T07:20:00,50.4047,0.2473,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T08:00:00,50.3858,0.2369,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T09:20:00,50.3476,0.1907,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T10:40:00,50.3874,0.2769,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T11:20:00,50.3833,0.305,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T12:40:00,50.4074,0.243,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T14:00:00,50.4473,0.3013,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T14:40:00,50.4236,0.2487,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T16:00:00,50.384,0.317,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T17:20:00,50.4174,0.2126,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T18:00:00,50.4351,0.4186,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T19:20:00,50.3361,0.1725,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T20:40:00,50.4681,0.3092,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T21:20:00,50.4209,0.1939,50.4835,50.0983,50.2909,0
LINE-B,2026-08-14T22:40:00,50.3783,0.2907,50.4835,50.0983,50.2909,0
LINE-C,2026-07-01T00:00:00,50.0192,0.0573,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T00:40:00,49.9726,0.148,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T02:00:00,50.0021,0.1367,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T03:20:00,50.0107,0.1069,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T04:00:00,50.0129,0.1484,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T05:20:00,50.018,0.0958,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T06:40:00,50.0098,0.1056,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T07:20:00,50.0035,0.086,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T08:40:00,50.0312,0.1121,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T10:00:00,50.0356,0.0674,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T10:40:00,50.026,0.0922,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T12:00:00,50.0009,0.0699,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T13:20:00,50.0214,0.1209,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T14:00:00,50.0403,0.0485,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T15:20:00,50.0288,0.1121,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T16:40:00,50.018,0.1596,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T17:20:00,50.0178,0.0801,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T18:40:00,50.0468,0.153,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T20:00:00,50.0609,0.1414,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T20:40:00,50.0539,0.0702,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T22:00:00,50.036,0.1438,50.4808,50.0946,50.2877,1
LINE-C,2026-07-01T23:20:00,50.0129,0.0964,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T00:00:00,50.0402,0.1096,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T01:20:00,50.069,0.0694,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T02:40:00,50.0449,0.1009,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T03:20:00,50.1162,0.1215,50.4808,50.0946,50.2877,0
LINE-C,2026-07-02T04:40:00,50.0633,0.1345,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T06:00:00,50.0478,0.1098,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T06:40:00,50.0884,0.1558,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T08:00:00,50.0622,0.0831,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T09:20:00,50.0254,0.1118,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T10:00:00,50.0708,0.1197,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T11:20:00,50.0952,0.1116,50.4808,50.0946,50.2877,0
LINE-C,2026-07-02T12:40:00,50.0297,0.1529,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T13:20:00,50.1037,0.1551,50.4808,50.0946,50.2877,0
LINE-C,2026-07-02T14:40:00,50.0761,0.0711,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T16:00:00,50.0866,0.1544,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T16:40:00,50.0943,0.1397,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T18:00:00,50.0752,0.1129,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T19:20:00,50.0867,0.0885,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T20:00:00,50.1072,0.1756,50.4808,50.0946,50.2877,0
LINE-C,2026-07-02T21:20:00,50.0875,0.2529,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T22:40:00,50.0394,0.1371,50.4808,50.0946,50.2877,1
LINE-C,2026-07-02T23:20:00,50.0868,0.1792,50.4808,50.0946,50.2877,1
LINE-C,2026-07-03T00:40:00,50.0953,0.1811,50.4808,50.0946,50.2877,0
LINE-C,2026-07-03T02:00:00,50.0925,0.1722,50.4808,50.0946,50.2877,1
LINE-C,2026-07-03T02:40:00,50.0616,0.0594,50.4808,50.0946,50.2877,1
LINE-C,2026-07-03T04:00:00,50.0914,0.1344,50.4808,50.0946,50.2877,1
LINE-C,2026-07-03T05:20:00,50.0927,0.1024,50.4808,50.0946,50.2877,1
LINE-C,2026-07-03T06:00:00,50.0843,0.0478,50.4808,50.0946,50.2877,1
LINE-C,2026-07-03T07:20:00,50.0589,0.1097,50.4808,50.0946,50.2877,1
LINE-C,2026-07-03T08:40:00,50.0638,0.0766,50.4808,50.0946,50.2877,1
LINE-C,2026-07-03T09:20:00,50.0907,0.0748,50.4808,50.0946,50.2877,1
LINE-C,2026-07-03T10:40:00,50.089,0.1963,50.4808,50.0946,50.2877,1
LINE-C,2026-07-03T12:00:00,50.0929,0.2032,50.4808,50.0946,50.2877,1
LINE-C,2026-07-03T12:40:00,50.1057,0.1056,50.4808,50.0946,50.2877,0
LINE-C,2026-07-03T14:00:00,50.1002,0.1724,50.4808,50.0946,50.2877,0
LINE-C,2026-07-03T15:20:00,50.1589,0.2068,50.4808,50.0946,50.2877,0
LINE-C,2026-07-03T16:00:00,50.1288,0.2449,50.4808,50.0946,50.2877,0
LINE-C,2026-07-03T17:20:00,50.1411,0.1045,50.4808,50.0946,50.2877,0
LINE-C,2026-07-03T18:40:00,50.0822,0.242,50.4808,50.0946,50.2877,1
LINE-C,2026-07-03T19:20:00,50.1049,0.1304,50.4808,50.0946,50.2877,0
LINE-C,2026-07-03T20:40:00,50.0996,0.1125,50.4808,50.0946,50.2877,0
LINE-C,2026-07-03T22:00:00,50.1061,0.1177,50.4808,50.0946,50.2877,0
LINE-C,2026-07-03T22:40:00,50.1388,0.0618,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T00:00:00,50.1502,0.2094,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T01:20:00,50.1971,0.1384,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T02:00:00,50.1024,0.0927,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T03:20:00,50.1107,0.1925,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T04:40:00,50.1224,0.2258,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T05:20:00,50.1243,0.1816,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T06:40:00,50.1365,0.1108,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T08:00:00,50.1333,0.2187,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T08:40:00,50.1456,0.0992,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T10:00:00,50.1541,0.1875,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T11:20:00,50.1315,0.2054,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T12:00:00,50.1394,0.1312,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T13:20:00,50.0962,0.1124,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T14:40:00,50.1324,0.2042,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T15:20:00,50.156,0.1501,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T16:40:00,50.1208,0.1749,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T18:00:00,50.1197,0.1558,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T18:40:00,50.1785,0.1228,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T20:00:00,50.116,0.2291,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T21:20:00,50.1347,0.1867,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T22:00:00,50.2242,0.1111,50.4808,50.0946,50.2877,0
LINE-C,2026-07-04T23:20:00,50.1599,0.092,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T00:40:00,50.153,0.1228,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T01:20:00,50.1747,0.1928,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T02:40:00,50.1478,0.1866,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T04:00:00,50.178,0.2516,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T04:40:00,50.2038,0.1745,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T06:00:00,50.1849,0.142,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T07:20:00,50.1763,0.3348,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T08:00:00,50.1857,0.2175,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T09:20:00,50.2021,0.2586,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T10:40:00,50.1821,0.0798,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T11:20:00,50.2098,0.1261,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T12:40:00,50.1723,0.1818,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T14:00:00,50.1797,0.1459,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T14:40:00,50.1886,0.1935,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T16:00:00,50.1862,0.1677,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T17:20:00,50.1773,0.2257,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T18:00:00,50.2052,0.1931,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T19:20:00,50.204,0.2014,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T20:40:00,50.2085,0.372,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T21:20:00,50.2924,0.2061,50.4808,50.0946,50.2877,0
LINE-C,2026-07-05T22:40:00,50.2296,0.355,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T00:00:00,50.1715,0.2033,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T00:40:00,50.212,0.1327,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T02:00:00,50.242,0.183,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T03:20:00,50.2171,0.2222,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T04:00:00,50.2728,0.137,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T05:20:00,50.2181,0.2492,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T06:40:00,50.2366,0.2051,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T07:20:00,50.2378,0.1406,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T08:40:00,50.2076,0.3246,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T10:00:00,50.1907,0.2448,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T10:40:00,50.2248,0.1935,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T12:00:00,50.2192,0.2128,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T13:20:00,50.2108,0.254,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T14:00:00,50.2403,0.2628,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T15:20:00,50.2238,0.2394,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T16:40:00,50.2505,0.2855,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T17:20:00,50.294,0.17,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T18:40:00,50.2161,0.2515,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T20:00:00,50.2621,0.2731,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T20:40:00,50.2844,0.2795,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T22:00:00,50.2311,0.2204,50.4808,50.0946,50.2877,0
LINE-C,2026-07-06T23:20:00,50.2409,0.3278,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T00:00:00,50.2343,0.1352,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T01:20:00,50.2184,0.2518,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T02:40:00,50.2121,0.1863,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T03:20:00,50.2928,0.1954,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T04:40:00,50.2273,0.2532,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T06:00:00,50.24,0.237,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T06:40:00,50.2925,0.1298,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T08:00:00,50.2689,0.2231,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T09:20:00,50.2489,0.177,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T10:00:00,50.2919,0.2008,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T11:20:00,50.2737,0.2672,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T12:40:00,50.2533,0.259,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T13:20:00,50.3607,0.2663,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T14:40:00,50.2769,0.2273,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T16:00:00,50.2775,0.1786,50.4808,50.0946,50.2877,0
LINE-C,2026-07-07T16:40:00,50.2955,0.1126,50.4808,50.0946,50.2877,0
