machine_id,line_id,measured_ts,part_dimension_mm,in_spec
MCH0005,LINE-B,2026-07-28T15:20:00,50.0348,1
MCH0005,LINE-B,2026-07-28T16:00:00,50.0901,1
MCH0005,LINE-B,2026-07-28T16:40:00,50.0798,1
MCH0005,LINE-B,2026-07-28T17:20:00,50.0238,1
MCH0005,LINE-B,2026-07-28T18:00:00,50.0049,1
MCH0005,LINE-B,2026-07-28T18:40:00,50.0976,1
MCH0005,LINE-B,2026-07-28T19:20:00,50.002,1
MCH0005,LINE-B,2026-07-28T20:00:00,50.0141,1
MCH0005,LINE-B,2026-07-28T20:40:00,50.1487,1
MCH0005,LINE-B,2026-07-28T21:20:00,50.086,1
MCH0005,LINE-B,2026-07-28T22:00:00,50.07,1
MCH0005,LINE-B,2026-07-28T22:40:00,50.0705,1
MCH0005,LINE-B,2026-07-28T23:20:00,50.0777,1
MCH0005,LINE-B,2026-07-29T00:00:00,50.0865,1
MCH0005,LINE-B,2026-07-29T00:40:00,50.0436,1
MCH0005,LINE-B,2026-07-29T01:20:00,50.0697,1
MCH0005,LINE-B,2026-07-29T02:00:00,50.0545,1
MCH0005,LINE-B,2026-07-29T02:40:00,50.0886,1
MCH0005,LINE-B,2026-07-29T03:20:00,50.128,1
MCH0005,LINE-B,2026-07-29T04:00:00,50.0475,1
MCH0005,LINE-B,2026-07-29T04:40:00,50.0315,1
MCH0005,LINE-B,2026-07-29T05:20:00,50.0982,1
MCH0005,LINE-B,2026-07-29T06:00:00,50.0057,1
MCH0005,LINE-B,2026-07-29T06:40:00,50.1055,1
MCH0005,LINE-B,2026-07-29T07:20:00,50.0825,1
MCH0005,LINE-B,2026-07-29T08:00:00,50.1102,1
MCH0005,LINE-B,2026-07-29T08:40:00,50.1353,1
MCH0005,LINE-B,2026-07-29T09:20:00,50.0765,1
MCH0005,LINE-B,2026-07-29T10:00:00,50.0625,1
MCH0005,LINE-B,2026-07-29T10:40:00,50.0006,1
MCH0005,LINE-B,2026-07-29T11:20:00,50.1252,1
MCH0005,LINE-B,2026-07-29T12:00:00,50.0681,1
MCH0005,LINE-B,2026-07-29T12:40:00,50.1149,1
MCH0005,LINE-B,2026-07-29T13:20:00,50.0252,1
MCH0005,LINE-B,2026-07-29T14:00:00,50.0484,1
MCH0005,LINE-B,2026-07-29T14:40:00,50.1177,1
MCH0005,LINE-B,2026-07-29T15:20:00,50.117,1
MCH0005,LINE-B,2026-07-29T16:00:00,50.1287,1
MCH0005,LINE-B,2026-07-29T16:40:00,50.0975,1
MCH0005,LINE-B,2026-07-29T17:20:00,50.0703,1
MCH0005,LINE-B,2026-07-29T18:00:00,50.1551,1
MCH0005,LINE-B,2026-07-29T18:40:00,50.0332,1
MCH0005,LINE-B,2026-07-29T19:20:00,50.1191,1
MCH0005,LINE-B,2026-07-29T20:00:00,50.0641,1
MCH0005,LINE-B,2026-07-29T20:40:00,50.1225,1
MCH0005,LINE-B,2026-07-29T21:20:00,50.1465,1
MCH0005,LINE-B,2026-07-29T22:00:00,50.1893,1
MCH0005,LINE-B,2026-07-29T22:40:00,50.1313,1
MCH0005,LINE-B,2026-07-29T23:20:00,50.1858,1
MCH0005,LINE-B,2026-07-30T00:00:00,50.1484,1
MCH0005,LINE-B,2026-07-30T00:40:00,50.097,1
MCH0005,LINE-B,2026-07-30T01:20:00,50.1101,1
MCH0005,LINE-B,2026-07-30T02:00:00,50.0735,1
MCH0005,LINE-B,2026-07-30T02:40:00,50.0263,1
MCH0005,LINE-B,2026-07-30T03:20:00,50.0507,1
MCH0005,LINE-B,2026-07-30T04:00:00,50.0361,1
MCH0005,LINE-B,2026-07-30T04:40:00,50.0437,1
MCH0005,LINE-B,2026-07-30T05:20:00,50.0913,1
MCH0005,LINE-B,2026-07-30T06:00:00,50.1015,1
MCH0005,LINE-B,2026-07-30T06:40:00,50.1492,1
MCH0005,LINE-B,2026-07-30T07:20:00,50.0445,1
MCH0005,LINE-B,2026-07-30T08:00:00,50.0779,1
MCH0005,LINE-B,2026-07-30T08:40:00,50.1637,1
MCH0005,LINE-B,2026-07-30T09:20:00,50.1206,1
MCH0005,LINE-B,2026-07-30T10:00:00,50.1321,1
MCH0005,LINE-B,2026-07-30T10:40:00,50.2023,1
MCH0005,LINE-B,2026-07-30T11:20:00,50.0566,1
MCH0005,LINE-B,2026-07-30T12:00:00,50.1584,1
MCH0005,LINE-B,2026-07-30T12:40:00,50.1258,1
MCH0005,LINE-B,2026-07-30T13:20:00,50.1349,1
MCH0005,LINE-B,2026-07-30T14:00:00,50.1908,1
MCH0005,LINE-B,2026-07-30T14:40:00,50.1488,1
MCH0005,LINE-B,2026-07-30T15:20:00,50.0891,1
MCH0005,LINE-B,2026-07-30T16:00:00,50.0616,1
MCH0005,LINE-B,2026-07-30T16:40:00,50.1834,1
MCH0005,LINE-B,2026-07-30T17:20:00,50.1854,1
MCH0005,LINE-B,2026-07-30T18:00:00,50.2069,1
MCH0005,LINE-B,2026-07-30T18:40:00,50.1538,1
MCH0005,LINE-B,2026-07-30T19:20:00,50.1843,1
MCH0005,LINE-B,2026-07-30T20:00:00,50.1139,1
MCH0005,LINE-B,2026-07-30T20:40:00,50.2328,1
MCH0005,LINE-B,2026-07-30T21:20:00,50.0684,1
MCH0005,LINE-B,2026-07-30T22:00:00,50.0888,1
MCH0005,LINE-B,2026-07-30T22:40:00,50.2017,1
MCH0005,LINE-B,2026-07-30T23:20:00,50.1177,1
MCH0005,LINE-B,2026-07-31T00:00:00,50.2697,1
MCH0005,LINE-B,2026-07-31T00:40:00,50.2505,1
MCH0005,LINE-B,2026-07-31T01:20:00,50.2092,1
MCH0005,LINE-B,2026-07-31T02:00:00,50.1144,1
MCH0005,LINE-B,2026-07-31T02:40:00,50.2765,1
MCH0005,LINE-B,2026-07-31T03:20:00,50.2118,1
MCH0005,LINE-B,2026-07-31T04:00:00,50.2249,1
MCH0005,LINE-B,2026-07-31T04:40:00,50.203,1
MCH0005,LINE-B,2026-07-31T05:20:00,50.2436,1
MCH0005,LINE-B,2026-07-31T06:00:00,50.19,1
MCH0005,LINE-B,2026-07-31T06:40:00,50.2023,1
MCH0005,LINE-B,2026-07-31T07:20:00,50.0594,1
MCH0005,LINE-B,2026-07-31T08:00:00,50.1764,1
MCH0005,LINE-B,2026-07-31T08:40:00,50.1407,1
MCH0005,LINE-B,2026-07-31T09:20:00,50.168,1
MCH0005,LINE-B,2026-07-31T10:00:00,50.1963,1
MCH0005,LINE-B,2026-07-31T10:40:00,50.1749,1
MCH0005,LINE-B,2026-07-31T11:20:00,50.1348,1
MCH0005,LINE-B,2026-07-31T12:00:00,50.2198,1
MCH0005,LINE-B,2026-07-31T12:40:00,50.2167,1
MCH0005,LINE-B,2026-07-31T13:20:00,50.1604,1
MCH0005,LINE-B,2026-07-31T14:00:00,50.2343,1
MCH0005,LINE-B,2026-07-31T14:40:00,50.2089,1
MCH0005,LINE-B,2026-07-31T15:20:00,50.2569,1
MCH0005,LINE-B,2026-07-31T16:00:00,50.115,1
MCH0005,LINE-B,2026-07-31T16:40:00,50.1798,1
MCH0005,LINE-B,2026-07-31T17:20:00,50.2655,1
MCH0005,LINE-B,2026-07-31T18:00:00,50.2334,1
MCH0005,LINE-B,2026-07-31T18:40:00,50.2686,1
MCH0005,LINE-B,2026-07-31T19:20:00,50.1645,1
MCH0005,LINE-B,2026-07-31T20:00:00,50.2487,1
MCH0005,LINE-B,2026-07-31T20:40:00,50.1262,1
MCH0005,LINE-B,2026-07-31T21:20:00,50.2669,1
MCH0005,LINE-B,2026-07-31T22:00:00,50.102,1
MCH0005,LINE-B,2026-07-31T22:40:00,50.1347,1
MCH0005,LINE-B,2026-07-31T23:20:00,50.2257,1
MCH0005,LINE-B,2026-08-01T00:00:00,50.1797,1
MCH0005,LINE-B,2026-08-01T00:40:00,50.2246,1
MCH0005,LINE-B,2026-08-01T01:20:00,50.2216,1
MCH0005,LINE-B,2026-08-01T02:00:00,50.2223,1
MCH0005,LINE-B,2026-08-01T02:40:00,50.1901,1
MCH0005,LINE-B,2026-08-01T03:20:00,50.2004,1
MCH0005,LINE-B,2026-08-01T04:00:00,50.1622,1
MCH0005,LINE-B,2026-08-01T04:40:00,50.2979,1
MCH0005,LINE-B,2026-08-01T05:20:00,50.3133,0
MCH0005,LINE-B,2026-08-01T06:00:00,50.1802,1
MCH0005,LINE-B,2026-08-01T06:40:00,50.2543,1
MCH0005,LINE-B,2026-08-01T07:20:00,50.2494,1
MCH0005,LINE-B,2026-08-01T08:00:00,50.3108,0
MCH0005,LINE-B,2026-08-01T08:40:00,50.25,1
MCH0005,LINE-B,2026-08-01T09:20:00,50.2628,1
MCH0005,LINE-B,2026-08-01T10:00:00,50.2434,1
MCH0005,LINE-B,2026-08-01T10:40:00,50.2563,1
MCH0005,LINE-B,2026-08-01T11:20:00,50.2841,1
MCH0005,LINE-B,2026-08-01T12:00:00,50.3295,0
MCH0005,LINE-B,2026-08-01T12:40:00,50.2596,1
MCH0005,LINE-B,2026-08-01T13:20:00,50.2849,1
MCH0005,LINE-B,2026-08-01T14:00:00,50.2807,1
MCH0005,LINE-B,2026-08-01T14:40:00,50.2169,1
MCH0005,LINE-B,2026-08-01T15:20:00,50.2699,1
MCH0005,LINE-B,2026-08-01T16:00:00,50.2959,1
MCH0005,LINE-B,2026-08-01T16:40:00,50.2262,1
MCH0005,LINE-B,2026-08-01T17:20:00,50.364,0
MCH0005,LINE-B,2026-08-01T18:00:00,50.2078,1
MCH0005,LINE-B,2026-08-01T18:40:00,50.2556,1
MCH0005,LINE-B,2026-08-01T19:20:00,50.2828,1
MCH0005,LINE-B,2026-08-01T20:00:00,50.3333,0
MCH0005,LINE-B,2026-08-01T20:40:00,50.3336,0
MCH0005,LINE-B,2026-08-01T21:20:00,50.3063,0
MCH0005,LINE-B,2026-08-01T22:00:00,50.2885,1
MCH0005,LINE-B,2026-08-01T22:40:00,50.2483,1
MCH0005,LINE-B,2026-08-01T23:20:00,50.2997,1
MCH0005,LINE-B,2026-08-02T00:00:00,50.296,1
MCH0005,LINE-B,2026-08-02T00:40:00,50.2445,1
MCH0005,LINE-B,2026-08-02T01:20:00,50.3042,0
MCH0005,LINE-B,2026-08-02T02:00:00,50.3185,0
MCH0005,LINE-B,2026-08-02T02:40:00,50.3088,0
MCH0005,LINE-B,2026-08-02T03:20:00,50.3208,0
MCH0005,LINE-B,2026-08-02T04:00:00,50.2767,1
MCH0005,LINE-B,2026-08-02T04:40:00,50.3046,0
MCH0005,LINE-B,2026-08-02T05:20:00,50.3182,0
MCH0005,LINE-B,2026-08-02T06:00:00,50.3281,0
MCH0005,LINE-B,2026-08-02T06:40:00,50.2682,1
MCH0005,LINE-B,2026-08-02T07:20:00,50.2069,1
MCH0005,LINE-B,2026-08-02T08:00:00,50.2096,1
MCH0005,LINE-B,2026-08-02T08:40:00,50.3037,0
MCH0005,LINE-B,2026-08-02T09:20:00,50.302,0
MCH0005,LINE-B,2026-08-02T10:00:00,50.3398,0
MCH0005,LINE-B,2026-08-02T10:40:00,50.3696,0
MCH0005,LINE-B,2026-08-02T11:20:00,50.2874,1
MCH0005,LINE-B,2026-08-02T12:00:00,50.3255,0
MCH0005,LINE-B,2026-08-02T12:40:00,50.3767,0
MCH0005,LINE-B,2026-08-02T13:20:00,50.3433,0
MCH0005,LINE-B,2026-08-02T14:00:00,50.4029,0
MCH0005,LINE-B,2026-08-02T14:40:00,50.3241,0
MCH0005,LINE-B,2026-08-02T15:20:00,50.3059,0
MCH0005,LINE-B,2026-08-02T16:00:00,50.2829,1
MCH0005,LINE-B,2026-08-02T16:40:00,50.3202,0
MCH0005,LINE-B,2026-08-02T17:20:00,50.3198,0
MCH0005,LINE-B,2026-08-02T18:00:00,50.3421,0
MCH0005,LINE-B,2026-08-02T18:40:00,50.3673,0
MCH0005,LINE-B,2026-08-02T19:20:00,50.4023,0
MCH0005,LINE-B,2026-08-02T20:00:00,50.2642,1
MCH0005,LINE-B,2026-08-02T20:40:00,50.3877,0
MCH0005,LINE-B,2026-08-02T21:20:00,50.2968,1
MCH0005,LINE-B,2026-08-02T22:00:00,50.3782,0
MCH0005,LINE-B,2026-08-02T22:40:00,50.3637,0
MCH0005,LINE-B,2026-08-02T23:20:00,50.3906,0
MCH0005,LINE-B,2026-08-03T00:00:00,50.2767,1
MCH0005,LINE-B,2026-08-03T00:40:00,50.3651,0
MCH0005,LINE-B,2026-08-03T01:20:00,50.3744,0
MCH0005,LINE-B,2026-08-03T02:00:00,50.3436,0
MCH0005,LINE-B,2026-08-03T02:40:00,50.4265,0
MCH0005,LINE-B,2026-08-03T03:20:00,50.3599,0
MCH0005,LINE-B,2026-08-03T04:00:00,50.4568,0
MCH0005,LINE-B,2026-08-03T04:40:00,50.3658,0
MCH0005,LINE-B,2026-08-03T05:20:00,50.4168,0
MCH0005,LINE-B,2026-08-03T06:00:00,50.3795,0
MCH0005,LINE-B,2026-08-03T06:40:00,50.3861,0
MCH0005,LINE-B,2026-08-03T07:20:00,50.3939,0
MCH0005,LINE-B,2026-08-03T08:00:00,50.3786,0
MCH0005,LINE-B,2026-08-03T08:40:00,50.3247,0
MCH0005,LINE-B,2026-08-03T09:20:00,50.2668,1
MCH0005,LINE-B,2026-08-03T10:00:00,50.3333,0
MCH0005,LINE-B,2026-08-03T10:40:00,50.3527,0
MCH0005,LINE-B,2026-08-03T11:20:00,50.3497,0
MCH0005,LINE-B,2026-08-03T12:00:00,50.374,0
MCH0005,LINE-B,2026-08-03T12:40:00,50.4607,0
MCH0005,LINE-B,2026-08-03T13:20:00,50.352,0
MCH0005,LINE-B,2026-08-03T14:00:00,50.4886,0
MCH0005,LINE-B,2026-08-03T14:40:00,50.351,0
MCH0005,LINE-B,2026-08-03T15:20:00,50.3852,0
MCH0005,LINE-B,2026-08-03T16:00:00,50.3908,0
MCH0005,LINE-B,2026-08-03T16:40:00,50.3539,0
MCH0005,LINE-B,2026-08-03T17:20:00,50.415,0
MCH0005,LINE-B,2026-08-03T18:00:00,50.5061,0
MCH0005,LINE-B,2026-08-03T18:40:00,50.305,0
MCH0005,LINE-B,2026-08-03T19:20:00,50.4436,0
MCH0005,LINE-B,2026-08-03T20:00:00,50.3887,0
MCH0005,LINE-B,2026-08-03T20:40:00,50.4696,0
MCH0005,LINE-B,2026-08-03T21:20:00,50.3252,0
MCH0005,LINE-B,2026-08-03T22:00:00,50.3732,0
MCH0005,LINE-B,2026-08-03T22:40:00,50.3015,0
MCH0005,LINE-B,2026-08-03T23:20:00,50.3813,0
MCH0005,LINE-B,2026-08-04T00:00:00,50.3582,0
MCH0005,LINE-B,2026-08-04T00:40:00,50.3941,0
MCH0005,LINE-B,2026-08-04T01:20:00,50.4345,0
MCH0005,LINE-B,2026-08-04T02:00:00,50.3859,0
MCH0005,LINE-B,2026-08-04T02:40:00,50.4413,0
MCH0005,LINE-B,2026-08-04T03:20:00,50.4228,0
MCH0005,LINE-B,2026-08-04T04:00:00,50.418,0
MCH0005,LINE-B,2026-08-04T04:40:00,50.426,0
MCH0005,LINE-B,2026-08-04T05:20:00,50.4582,0
MCH0005,LINE-B,2026-08-04T06:00:00,50.4112,0
MCH0005,LINE-B,2026-08-04T06:40:00,50.3732,0
MCH0005,LINE-B,2026-08-04T07:20:00,50.405,0
MCH0005,LINE-B,2026-08-04T08:00:00,50.3565,0
MCH0005,LINE-B,2026-08-04T08:40:00,50.4719,0
MCH0005,LINE-B,2026-08-04T09:20:00,50.4973,0
MCH0005,LINE-B,2026-08-04T10:00:00,50.4508,0
MCH0005,LINE-B,2026-08-04T10:40:00,50.4373,0
MCH0005,LINE-B,2026-08-04T11:20:00,50.506,0
MCH0005,LINE-B,2026-08-04T12:00:00,50.5442,0
MCH0005,LINE-B,2026-08-04T12:40:00,50.4039,0
MCH0005,LINE-B,2026-08-04T13:20:00,50.4753,0
MCH0005,LINE-B,2026-08-04T14:00:00,50.3625,0
MCH0005,LINE-B,2026-08-04T14:40:00,50.4672,0
MCH0005,LINE-B,2026-08-04T15:20:00,50.4751,0
MCH0005,LINE-B,2026-08-04T16:00:00,50.4142,0
MCH0005,LINE-B,2026-08-04T16:40:00,50.4117,0
MCH0005,LINE-B,2026-08-04T17:20:00,50.5148,0
MCH0005,LINE-B,2026-08-04T18:00:00,50.4409,0
MCH0005,LINE-B,2026-08-04T18:40:00,50.493,0
MCH0005,LINE-B,2026-08-04T19:20:00,50.4767,0
MCH0005,LINE-B,2026-08-04T20:00:00,50.4789,0
MCH0005,LINE-B,2026-08-04T20:40:00,50.4614,0
MCH0005,LINE-B,2026-08-04T21:20:00,50.5389,0
MCH0005,LINE-B,2026-08-04T22:00:00,50.4881,0
MCH0005,LINE-B,2026-08-04T22:40:00,50.4697,0
MCH0005,LINE-B,2026-08-04T23:20:00,50.4453,0
MCH0005,LINE-B,2026-08-05T00:00:00,50.5234,0
MCH0005,LINE-B,2026-08-05T00:40:00,50.4902,0
MCH0005,LINE-B,2026-08-05T01:20:00,50.5141,0
MCH0005,LINE-B,2026-08-05T02:00:00,50.443,0
MCH0005,LINE-B,2026-08-05T02:40:00,50.4733,0
MCH0005,LINE-B,2026-08-05T03:20:00,50.4639,0
MCH0005,LINE-B,2026-08-05T04:00:00,50.5273,0
MCH0005,LINE-B,2026-08-05T04:40:00,50.49,0
MCH0005,LINE-B,2026-08-05T05:20:00,50.4904,0
MCH0005,LINE-B,2026-08-05T06:00:00,50.4845,0
MCH0005,LINE-B,2026-08-05T06:40:00,50.5915,0
MCH0005,LINE-B,2026-08-05T07:20:00,50.5064,0
MCH0005,LINE-B,2026-08-05T08:00:00,50.5669,0
MCH0005,LINE-B,2026-08-05T08:40:00,50.5432,0
MCH0005,LINE-B,2026-08-05T09:20:00,50.4827,0
MCH0005,LINE-B,2026-08-05T10:00:00,50.5187,0
MCH0005,LINE-B,2026-08-05T10:40:00,50.4763,0
MCH0005,LINE-B,2026-08-05T11:20:00,50.4982,0
MCH0005,LINE-B,2026-08-05T12:00:00,50.4859,0
MCH0005,LINE-B,2026-08-05T12:40:00,50.5324,0
MCH0005,LINE-B,2026-08-05T13:20:00,50.5386,0
MCH0005,LINE-B,2026-08-05T14:00:00,50.5833,0
MCH0005,LINE-B,2026-08-05T14:40:00,50.5743,0
MCH0005,LINE-B,2026-08-05T15:20:00,50.4445,0
MCH0005,LINE-B,2026-08-05T16:00:00,50.5977,0
MCH0005,LINE-B,2026-08-05T16:40:00,50.4596,0
MCH0005,LINE-B,2026-08-05T17:20:00,50.4886,0
MCH0005,LINE-B,2026-08-05T18:00:00,50.5304,0
MCH0005,LINE-B,2026-08-05T18:40:00,50.586,0
MCH0005,LINE-B,2026-08-05T19:20:00,50.409,0
MCH0005,LINE-B,2026-08-05T20:00:00,50.4977,0
MCH0005,LINE-B,2026-08-05T20:40:00,50.4801,0
MCH0005,LINE-B,2026-08-05T21:20:00,50.4762,0
MCH0005,LINE-B,2026-08-05T22:00:00,50.6049,0
MCH0005,LINE-B,2026-08-05T22:40:00,50.3981,0
MCH0005,LINE-B,2026-08-05T23:20:00,50.5387,0
MCH0005,LINE-B,2026-08-06T00:00:00,50.547,0
MCH0005,LINE-B,2026-08-06T00:40:00,50.5669,0
MCH0005,LINE-B,2026-08-06T01:20:00,50.612,0
MCH0005,LINE-B,2026-08-06T02:00:00,50.4469,0
MCH0005,LINE-B,2026-08-06T02:40:00,50.5702,0
MCH0005,LINE-B,2026-08-06T03:20:00,50.3652,0
MCH0005,LINE-B,2026-08-06T04:00:00,50.5353,0
MCH0005,LINE-B,2026-08-06T04:40:00,50.5091,0
MCH0005,LINE-B,2026-08-06T05:20:00,50.503,0
MCH0005,LINE-B,2026-08-06T06:00:00,50.578,0
MCH0005,LINE-B,2026-08-06T06:40:00,50.5824,0
MCH0005,LINE-B,2026-08-06T07:20:00,50.5618,0
MCH0005,LINE-B,2026-08-06T08:00:00,50.5168,0
MCH0005,LINE-B,2026-08-06T08:40:00,50.6038,0
MCH0005,LINE-B,2026-08-06T09:20:00,50.6131,0
MCH0005,LINE-B,2026-08-06T10:00:00,50.5879,0
MCH0005,LINE-B,2026-08-06T10:40:00,50.4603,0
MCH0005,LINE-B,2026-08-06T11:20:00,50.6192,0
MCH0005,LINE-B,2026-08-06T12:00:00,50.6209,0
MCH0005,LINE-B,2026-08-06T12:40:00,50.6275,0
MCH0005,LINE-B,2026-08-06T13:20:00,50.5962,0
MCH0005,LINE-B,2026-08-06T14:00:00,50.5918,0
MCH0005,LINE-B,2026-08-06T14:40:00,50.532,0
MCH0005,LINE-B,2026-08-06T15:20:00,50.6324,0
MCH0005,LINE-B,2026-08-06T16:00:00,50.5833,0
MCH0005,LINE-B,2026-08-06T16:40:00,50.58,0
MCH0005,LINE-B,2026-08-06T17:20:00,50.4834,0
MCH0005,LINE-B,2026-08-06T18:00:00,50.6782,0
MCH0005,LINE-B,2026-08-06T18:40:00,50.5724,0
MCH0005,LINE-B,2026-08-06T19:20:00,50.5778,0
MCH0005,LINE-B,2026-08-06T20:00:00,50.4645,0
MCH0005,LINE-B,2026-08-06T20:40:00,50.5405,0
MCH0005,LINE-B,2026-08-06T21:20:00,50.524,0
MCH0005,LINE-B,2026-08-06T22:00:00,50.5165,0
MCH0005,LINE-B,2026-08-06T22:40:00,50.5996,0
MCH0005,LINE-B,2026-08-06T23:20:00,50.6137,0
MCH0005,LINE-B,2026-08-07T00:00:00,50.5056,0
MCH0005,LINE-B,2026-08-07T00:40:00,50.561,0
MCH0005,LINE-B,2026-08-07T01:20:00,50.541,0
MCH0005,LINE-B,2026-08-07T02:00:00,50.6286,0
MCH0005,LINE-B,2026-08-07T02:40:00,50.5972,0
MCH0005,LINE-B,2026-08-07T03:20:00,50.0218,1
MCH0005,LINE-B,2026-08-07T04:00:00,50.0035,1
MCH0005,LINE-B,2026-08-07T04:40:00,50.0155,1
MCH0005,LINE-B,2026-08-07T05:20:00,49.9449,1
MCH0005,LINE-B,2026-08-07T06:00:00,49.9869,1
MCH0005,LINE-B,2026-08-07T06:40:00,50.0026,1
MCH0005,LINE-B,2026-08-07T07:20:00,49.9687,1
MCH0005,LINE-B,2026-08-07T08:00:00,49.9743,1
MCH0005,LINE-B,2026-08-07T08:40:00,50.0113,1
MCH0005,LINE-B,2026-08-07T09:20:00,50.0533,1
MCH0005,LINE-B,2026-08-07T10:00:00,50.0463,1
MCH0005,LINE-B,2026-08-07T10:40:00,50.0638,1
MCH0005,LINE-B,2026-08-07T11:20:00,50.0173,1
MCH0005,LINE-B,2026-08-07T12:00:00,49.9951,1
MCH0005,LINE-B,2026-08-07T12:40:00,50.0901,1
MCH0005,LINE-B,2026-08-07T13:20:00,49.988,1
MCH0005,LINE-B,2026-08-07T14:00:00,50.006,1
MCH0005,LINE-B,2026-08-07T14:40:00,50.0243,1
MCH0005,LINE-B,2026-08-07T15:20:00,49.887,1
MCH0005,LINE-B,2026-08-07T16:00:00,50.0938,1
MCH0005,LINE-B,2026-08-07T16:40:00,50.0192,1
MCH0005,LINE-B,2026-08-07T17:20:00,49.9938,1
MCH0005,LINE-B,2026-08-07T18:00:00,49.983,1
MCH0005,LINE-B,2026-08-07T18:40:00,50.0267,1
MCH0005,LINE-B,2026-08-07T19:20:00,50.0302,1
MCH0005,LINE-B,2026-08-07T20:00:00,50.1043,1
MCH0005,LINE-B,2026-08-07T20:40:00,50.012,1
MCH0005,LINE-B,2026-08-07T21:20:00,50.0294,1
MCH0005,LINE-B,2026-08-07T22:00:00,49.9833,1
MCH0005,LINE-B,2026-08-07T22:40:00,50.0576,1
MCH0005,LINE-B,2026-08-07T23:20:00,50.1249,1
MCH0005,LINE-B,2026-08-08T00:00:00,50.0962,1
MCH0005,LINE-B,2026-08-08T00:40:00,50.0149,1
MCH0005,LINE-B,2026-08-08T01:20:00,50.0554,1
MCH0005,LINE-B,2026-08-08T02:00:00,50.0214,1
MCH0005,LINE-B,2026-08-08T02:40:00,50.0483,1
MCH0005,LINE-B,2026-08-08T03:20:00,50.0567,1
MCH0005,LINE-B,2026-08-08T04:00:00,50.0826,1
MCH0005,LINE-B,2026-08-08T04:40:00,50.0722,1
MCH0005,LINE-B,2026-08-08T05:20:00,50.0289,1
MCH0005,LINE-B,2026-08-08T06:00:00,50.036,1
MCH0005,LINE-B,2026-08-08T06:40:00,50.1037,1
MCH0005,LINE-B,2026-08-08T07:20:00,50.0989,1
MCH0005,LINE-B,2026-08-08T08:00:00,50.1241,1
MCH0005,LINE-B,2026-08-08T08:40:00,50.087,1
MCH0005,LINE-B,2026-08-08T09:20:00,50.0859,1
MCH0005,LINE-B,2026-08-08T10:00:00,50.0758,1
MCH0005,LINE-B,2026-08-08T10:40:00,50.1478,1
MCH0005,LINE-B,2026-08-08T11:20:00,50.0985,1
MCH0005,LINE-B,2026-08-08T12:00:00,50.0695,1
MCH0005,LINE-B,2026-08-08T12:40:00,50.0567,1
MCH0005,LINE-B,2026-08-08T13:20:00,50.1769,1
MCH0005,LINE-B,2026-08-08T14:00:00,50.0741,1
MCH0005,LINE-B,2026-08-08T14:40:00,50.0828,1
MCH0005,LINE-B,2026-08-08T15:20:00,50.1177,1
MCH0005,LINE-B,2026-08-08T16:00:00,50.0432,1
MCH0005,LINE-B,2026-08-08T16:40:00,50.0528,1
MCH0005,LINE-B,2026-08-08T17:20:00,50.1085,1
MCH0005,LINE-B,2026-08-08T18:00:00,50.0773,1
MCH0005,LINE-B,2026-08-08T18:40:00,50.2053,1
MCH0005,LINE-B,2026-08-08T19:20:00,50.081,1
MCH0005,LINE-B,2026-08-08T20:00:00,50.1309,1
MCH0005,LINE-B,2026-08-08T20:40:00,50.0915,1
MCH0005,LINE-B,2026-08-08T21:20:00,50.0867,1
MCH0005,LINE-B,2026-08-08T22:00:00,50.0839,1
MCH0005,LINE-B,2026-08-08T22:40:00,50.0528,1
MCH0005,LINE-B,2026-08-08T23:20:00,50.1367,1
MCH0005,LINE-B,2026-08-09T00:00:00,50.1489,1
MCH0005,LINE-B,2026-08-09T00:40:00,50.0226,1
MCH0005,LINE-B,2026-08-09T01:20:00,50.0608,1
MCH0005,LINE-B,2026-08-09T02:00:00,50.1762,1
MCH0005,LINE-B,2026-08-09T02:40:00,50.1607,1
MCH0005,LINE-B,2026-08-09T03:20:00,50.109,1
MCH0005,LINE-B,2026-08-09T04:00:00,50.1629,1
MCH0005,LINE-B,2026-08-09T04:40:00,50.113,1
MCH0005,LINE-B,2026-08-09T05:20:00,50.0773,1
MCH0005,LINE-B,2026-08-09T06:00:00,50.0294,1
MCH0005,LINE-B,2026-08-09T06:40:00,50.0688,1
MCH0005,LINE-B,2026-08-09T07:20:00,50.1318,1
MCH0005,LINE-B,2026-08-09T08:00:00,50.0664,1
MCH0005,LINE-B,2026-08-09T08:40:00,50.1465,1
MCH0005,LINE-B,2026-08-09T09:20:00,50.1425,1
MCH0005,LINE-B,2026-08-09T10:00:00,50.2141,1
MCH0005,LINE-B,2026-08-09T10:40:00,50.1579,1
MCH0005,LINE-B,2026-08-09T11:20:00,50.1098,1
MCH0005,LINE-B,2026-08-09T12:00:00,50.1035,1
MCH0005,LINE-B,2026-08-09T12:40:00,50.1364,1
MCH0005,LINE-B,2026-08-09T13:20:00,50.0896,1
MCH0005,LINE-B,2026-08-09T14:00:00,50.143,1
MCH0005,LINE-B,2026-08-09T14:40:00,50.1291,1
MCH0005,LINE-B,2026-08-09T15:20:00,50.0963,1
MCH0005,LINE-B,2026-08-09T16:00:00,50.1402,1
MCH0005,LINE-B,2026-08-09T16:40:00,50.1037,1
MCH0005,LINE-B,2026-08-09T17:20:00,50.1034,1
MCH0005,LINE-B,2026-08-09T18:00:00,50.1071,1
MCH0005,LINE-B,2026-08-09T18:40:00,50.156,1
